Product Code,Product Name,Unassigned,Total Quantity,Product Unit
"",* CCTV DVR DAHUA XVRS116HS-12,0,0,UNIT
"",* CCTV DVR HIK DS-7232HQHI-K2 ( TURBO HD DVR ),0,0,PCS
"",* CIS UNIT G2020 / 3020,1,1,PCS
"",* CONNECTOR RJ45 BELDEN CAT5E (PACK),6,6,PCS
"",* CONVERTER DP TO VGA NYK,0,0,PCS
"",* CONVERTER HDMI TO VGA (KABEL),5,5,PCS
"",* CONVERTER USB TO HDMI,0,0,PCS
"",* CONVERTER USB TO VGA,1,1,PCS
"",* COOLINGPAD BIG FAN KONE X850,3,3,PCS
"",* COOLINGPAD NC 32 1FAN BESAR,2,2,PCS
"",* CUTTER L500,22,22,PCS
"",* DELI CALCULATOR C868C CHECK 120 STEPS 12 DIGIT,2,2,PCS
"",* DELI CALCULATOR E1654C CHECK 112 STEPS 12 DIGIT,2,2,PCS
"",* DELI CALCULATOR W868 12 DIGIT,1,1,PCS
"",* DELL VOSTRO V3510 I7-1165G7 8GB 512GB SSD MX 350 2GB WIN 11,0,0,UNIT
"",* DHI NVR4116HS 4KS2/L,0,0,PCS
"",* DJI DRO MAVIC 3 COMBO,0,0,UNIT
"",* DJI DRONE MAVIC AIR 3S COMBO ( RC2 ),0,0,UNIT
"",* DJI MINI 5 PRO FLY MORE COMBO (RC2),0,0,UNIT
"",* DLINK SWITCH 8 PORT DGS-1008A GIGABIT #,0,0,PCS
"",* DOUBLE TAPE TIPIS NACHI 24MM 5 METER,2,2,PCS
"",* DVR HIK 8CH iDS-7208HQHI-M1/E #,0,0,UNIT
"",* DVR SPC 8CH DVR7TF08EH-D100 TKDN,0,0,PCS
"",* EARPHONE JETE HX1,1,1,PCS
"",* EARPHONE JETE TWS CE1,1,1,PCS
"",* EARPHONE JETE TWS CE2,1,1,PCS
"",* EDS ON ISOLASI CW 12MM X 60MM,188,188,PCS
"",* EPRINT CANON 200ML BLACK,19,19,PCS
"",* EPRINT CANON 200ML CYAN,20,20,PCS
"",* EPRINT CANON 200ML MAGENTA,13,13,PCS
"",* EPRINT CANON 200ML YELLOW,20,20,PCS
"",* EPSON 001 BK,6,6,PCS
"",* EPSON 001 C,3,3,PCS
"",* EPSON 001 M,3,3,PCS
"",* EPSON 001 Y,0,0,PCS
"",* EPSON 003 BK,190,190,PCS
"",* EPSON 003 C,87,87,PCS
"",* EPSON 003 M,85,85,PCS
"",* EPSON 003 Y,70,70,PCS
"",* EPSON 005 BK,2,2,PCS
"",* EPSON 008 BK,0,0,PCS
"",* EPSON 008 C,0,0,PCS
"",* EPSON 008 M,0,0,PCS
"",* EPSON 008 Y,1,1,PCS
"",* EPSON 664 BK,185,185,PCS
"",* EPSON 664 C,65,65,PCS
"",* EPSON 664 M,100,100,PCS
"",* EPSON 664 Y,94,94,PCS
"",* EPSON 673 BK,1,1,PCS
"",* EPSON 673 C,3,3,PCS
"",* EPSON 673 LC,1,1,PCS
"",* EPSON 673 LM,8,8,PCS
"",* EPSON 673 M,0,0,PCS
"",* EPSON 673 Y,0,0,PCS
"",* Epson L1110,0,0,UNIT
"",* Epson L120,0,0,UNIT
"",* Epson L3110,0,0,UNIT
"",* Epson L4150,0,0,UNIT
"",* Epson L5190,0,0,UNIT
"",* EXHAUST FAN MASPION MV 200 NEX,0,0,UNIT
"","* FAN CASING CPU TRANSPARAN 12""",5,5,PCS
"","* FAN CASING CPU TRANSPARAN 8""",5,5,PCS
"",* FAN CASING RGB PCCOOLER FX-120-3W,2,2,PCS
"",* FAN PROC COOLER MASTER HYPER H410R,0,0,PCS
"",* FAN PROC DEEP COOL CK11508,3,3,PCS
"",* FAN PROC DEEP COOL CK11509,14,14,PCS
"",* FAN PROC DEEPCOOL ALTA9 LGA 1700,1,1,PCS
"",* FD KINGSTONE 64GB EXODIA USB 3.2,2,2,PCS
"",* FD LEXAR JUMP DRIVE V40 64GB,0,0,PCS
"",* FD U2 JETE 16GB,29,29,PCS
"",* FD U2 JETE 32GB,0,0,PCS
"",* GAMEPAD DOUBLE BLACK MTECH,3,3,PCS
"",* GAMEPAD DOUBLE TRANSPARANT MTECH,2,2,PCS
"",* GUNTING STAINLESS STEEL 6.0,16,16,PCS
"",* HANDYCAM SONY HXR - MC 2500,0,0,PCS
"","* HDD EXTERNAL 2TB  SEAGATE 2,5""",0,0,PCS
"","* HDD EXTERNAL 500GB 2,5 OSMOUS EXPANSION",0,0,PCS
"",* HDD EXTERNAL TOSHIBA BASIC 1 TB,1,1,PCS
"",* HDD EXTERNAL TRANSCEND 1TB 25M3 RUBBER,0,0,PCS
"","* HDD EXTERNAL WD 1TB PASSPORT 2,5 #",0,0,UNIT
"",* HDD PC OSMOUS CCTV 2TB #,1,1,PCS
"",* HDD PC SEAGATE SATA 500 GB PI,6,6,PCS
"",* HDD PC WD PURPLE 4TB,0,0,PCS
"",* HDD WD PURPLE 1TB,0,0,PCS
"",* HDMI SPLITER 4 PORT,10,10,PCS
"",* HDMI SWITCH 1 - 3 MTECH + remote + adaptor,0,0,PCS
"",* HF JETE GAMING GS1,0,0,PCS
"",* HP 14 EP0269TU INTEL CORE i3 - 1315U 8GB DDR4 512GB SSD WIN 11,0,0,UNIT
"",* HP 14 INTEL CORE i3 - 1315U 8GB DDR4 512GB SSD WIN 11,4,4,UNIT
"","* HP 14S DC N4500 14"" 4GB 512GB SSD WIN 11",0,0,UNIT
"",* HP 14S DQ3040TU N4500 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",* HP 14S I3-1115G4 4GB 512GB SSD WIN 11 NW,0,0,UNIT
"",* HP 14S INTEL N4120 4GB SSD 256GB WIN 10 #,0,0,UNIT
"",* HP 14S INTEL N4500 4GB 256GB SSD WIN 11,0,0,UNIT
"",* HP 14S INTEL N4500 8GB 256GB SSD WIN 11 #,0,0,UNIT
"",* HP 15 - FD CORE ULTRA 5 125H 16GB 512GB SSD WIN 11 #,0,0,UNIT
"","* HP 15S-DU3577TU SILVER I3 1115G4 WIN11 (15,6""/UMA/512GB SSD/8GB)",0,0,UNIT
"",* HP 240 G8 526H3PA CI3-1115G4 4GB 256GB SSD NW,0,0,UNIT
"",* HP 240 G9 SILVER Ci3-1215U 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",* HP 240 i3-1115G4 8GB 256GB WIN 11 #,0,0,UNIT
"",* HP 245 G10 - 9J053PT AMD RYZEN 5 7520U 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",* HP 245 G8 AMD ATHLON 3050U 8GB 512GB SSD,0,0,UNIT
"","* HP 245 G8-61G55PA AMD 3050U 4GB 256GB SSD 14""",0,0,UNIT
"","* HP 250 G8 3V356PA 15,4"" Ci3 1115G4 4GB 512GB SSD WIN 10 BLACK",0,0,UNIT
"",* HP ENVY X360 13-BD0062TU-2U3R6PA CI5-1135G7 8GB 512GB SSD WIN10 + OHS 2019,0,0,UNIT
"",* HP ENVY X360 14 INCS 2-IN-1 14-FA088AU AMD RYZEN 7 8840HS 32GB 1TB SSD WIN 11,0,0,UNIT
"",* HP ENVY X360 Ci7-1250U 16GB 1TB SSD INTEL IRIS XE DP,0,0,UNIT
"",* HP PAVILION X360 2 IN 1 14EK233TU CORE 5 120U 16GB 512GB SSD WIN 11,0,0,UNIT
"","* INFINIX INBOOK X2 BLUE METAL I3 1005G1 WIN11 (14"" FHD IPS/UMA/256GB SSD/4GB)",0,0,UNIT
"",* ISI STEPLES DELI  NO 24,40,40,PCS
"",* JOYCO BALLPOINT MEJA / PENSTAND PSBP-177,24,24,PCS
"",* JOYCO CALCULATOR CC - 15A 12 DIGIT,2,2,PCS
"",* JOYCO CALCULATOR CC - 26 12 DIGIT,1,1,PCS
"",* JOYCO CALCULATOR CC - 27 12 DIGIT,0,0,PCS
"",* JOYCO CALCULATOR CC - 30 12 DIGIT,2,2,PCS
"",* JOYCO CALCULATOR CC - 34 BIG 14 DIGIT,0,0,PCS
"",* JOYCO CALCULATOR CC - 8A 12 DIGIT,2,2,PCS
"",* JOYCO INDEX & MEMO IM-42 SIGN HERE,24,24,PCS
"",* JOYCO ISI CUTTER BLADE L-150MH,24,24,PCS
"",* JOYCO PUNCH 30 ( PEMBOLONG KERTAS ),5,5,PCS
"",* JOYCO PUNCH 40 ( PEMBOLONG KERTAS ),6,6,PCS
"",* KABEL AUDIO 1 - 1,24,24,PCS
"",* KABEL AUDIO 1 - 2,24,24,PCS
"",* KABEL CCTV SINOVISION / PROVIEW RG 59 + POWER,3,3,DUS
"",* KABEL CCTV SPECTRA  RG 59 + POWER,0,0,DUS
"","* KABEL DATA 5 PIN 1,5M UGREEN",2,2,PCS
"",* KABEL DATA HDD EXTERNAL 3.0,4,4,PCS
"",* KABEL DATA HDD SATA,1,1,PCS
"",* KABEL DATA JETE CX12 TYPE C TO C,10,10,PCS
"","* KABEL DATA PRINTER 1,5 METER",84,84,PCS
"",* KABEL DATA PRINTER 3 METER,29,29,PCS
"",* KABEL DATA PRINTER 5 METER,17,17,PCS
"",* KABEL DATA TYPE C JETE CX 5,5,5,PCS
"",* KABEL FIBER OPTIK GLOBAL 1KM 1000M CORE 3 SELING SPECIAL TYPE,0,0,DUS
"","* KABEL HDMI 1,5 METER",9,9,PCS
"",* KABEL HDMI 10M 4K,2,2,PCS
"",* KABEL HDMI 15 METER 4K,1,1,PCS
"",* KABEL HDMI 20 METER 4K,4,4,PCS
"",* KABEL HDMI 25 METER 4K,4,4,PCS
"",* KABEL HDMI 3 IN 1 UNIVERSAL,2,2,PCS
"",* KABEL HDMI 3 METER,55,55,PCS
"",* KABEL HDMI 5 METER,5,5,PCS
"",* KABEL LAN BELDEN USA CAT 5 / 300M,1,1,DUS
"",* KABEL POWER CPU HOWELL / HYDRA / DF / NYK,10,10,PCS
"",* KABEL POWER LAPTOP HOWELL / HYDRA / DF / NYK,5,5,PCS
"",* KABEL POWER PRINTER HYDRA / SANURPRO / NYK,23,23,PCS
"",* KABEL RCA 3 - 3 (5 METER),24,24,PCS
"","* KABEL USB EXTENDER 1,5 METER",10,10,PCS
"",* KABEL USB EXTENDER 3 METER,0,0,PCS
"",* KABEL USB EXTENDER 5 METER,2,2,PCS
"","* KABEL VGA 1,5 METER HQ",5,5,PCS
"",* KABEL VGA 10 METER HQ,5,5,PCS
"",* KABEL VGA 15 METER HQ,5,5,PCS
"",* KABEL VGA 20 METER HQ,1,1,PCS
"",* KABEL VGA 25 METER HQ,2,2,PCS
"",* KABEL VGA 3 METER HQ,1,1,PCS
"",* KABEL VGA 30 METER HQ,1,1,PCS
"",* KABEL VGA 5 METER HQ,5,5,PCS
"",* KERTAS BUFFALO MERAH (NO 1),90,90,PCS
"",* KERTAS BUFFALO PUTIH,57,57,PCS
"",* KERTAS FOTO SPECTRA GLOSSY 260,51,51,PCS
"",* KERTAS FOTO SPECTRA SILKY 260,20,20,PCS
"",* KERTAS JASMINE PUTIH,104,104,PCS
"",* KERTAS LINEN 200 GR F4,103,103,PCS
"",* KERTAS NCR PINK CFB (MIDDLE),50,50,PCS
"",* KERTAS NCR WHITE CB (TOP),27,27,PCS
"",* KERTAS NCR WHITE CFB (MIDDLE),72,72,PCS
"",* KERTAS THERMAL 57 X 38 MM (EDC),378,378,PCS
"",* KEY AXIOO 14E + COVER,0,0,PCS
"",* KEY MOUSE LOGITECH MK 220,11,11,PCS
"",* KEYBOARD AXIOO 11G,3,3,PCS
"",* KEYBOARD AXIOO HYPE 1,0,0,PCS
"",* KEYBOARD AXIOO HYPE 10,0,0,PCS
"",* KEYBOARD AXIOO MY BOOK 14F,4,4,PCS
"",* KEYBOARD LOGITECH USB K120,34,34,PCS
"",* KEYBOARD MINI BANDA / MURAGO,13,13,PCS
"",* KEYBOARD MTECH,14,14,PCS
"",* KEYBOARD NUMERIC (ANGKA),3,3,PCS
"",* KEYBOARD YAMAHA PSR-SX600,0,0,UNIT
"",* LAKBAN BENING EDS - ON OPP 48MMX90Y CW,360,360,PCS
"",* LAKBAN HITAM BESAR 46MM X 12MM,20,20,PCS
"",* LAN CARD TPLINK TG-3468 (MINI PCI),2,2,PCS
"",* LAN TESTER,9,9,PCS
"",* LAN TESTER ETHERNET RJ45 RJ11 VENTION KEFB0,1,1,PCS
"",* LASER LEVEL MARCDAVIS AEL 288,0,0,UNIT
"",* LCD AXIOO 14F,2,2,PCS
"",* LCD CLEANER KIT 4 IN 1,9,9,PCS
"",* LCD PANEL FHD 14.1 MYBOOK 14 +,0,0,PCS
"",* LED ACER 19 K192HQL,0,0,PCS
"","* LED ACER 21,5 EK221QE3BI IPS FHD",2,2,PCS
"",* LED ASUS VP227HF 22 EYE CARE GAMING FHD (1920X1080) 100HZ 1MS MPRT,0,0,UNIT
"",* LED ASUS VZ24EHF 23.8 IPS (1920x1080) 100Hz 1ms (90LM07C0-B01420),0,0,UNIT
"","* LED LENOVO 21,5 L22e-40 VA(1920X1080) 100Hz",1,1,UNIT
"","* LED LG 18,5 19M38H-B HDMI",0,0,PCS
"","* LED LG 18.5"" 19 M38A",0,0,PCS
"",* LED LG 20MK400H - B.ATI 20 HDMI *TKDN*,0,0,PCS
"","* LED LG 24"" 24MR400-B FHD IPS (1920 X 1080) 100HZ 5ms #",0,0,PCS
"",* LED LG 24MK430H-B HDMI - IPS,0,0,UNIT
"",* LED LG 24MS500 -B 24 FHD 100HZ #,0,0,UNIT
"",* LED LG 24U411A-B 23.8 IPS FHD (1920X1080) 120HZ,0,0,UNIT
"","* LED MONITOR ACER K202HQL BI 19,5 INCS",0,0,UNIT
"",* LED MSI PRO MP225V 22 FHD 100HZ,3,3,UNIT
"","* LED PHILIP 19,5 203V5LHSB2/70 VGA+HDMI",0,0,UNIT
"",* LED PHILIPS 272V8A/70 27 FHD (1920 X 1080),0,0,PCS
"","* LED SAMSUNG 22"" FLAT LS22F350FHEXXD HDMI",0,0,PCS
"","* LED SAMSUNG LS19A330NHEXXD 18,5 HDMI",0,0,PCS
"",* LED SAMSUNG LS27C310EAEXXD 27 FHD IPS,0,0,PCS
"",* LED TV XIAOMI L43MA-AFID 43 A 2025 FHD,0,0,UNIT
"",* LED VIEWSONIC 19 VA1903H-2 TN WXGA (1366x768) 5ms,0,0,PCS
"",* LEM STICK JOYCO 15GR GS - 15,24,24,PCS
"",* LEM STICK JOYCO 8GR GS - 09,24,24,PCS
"",* LENOVO  THINKBOOK 13S G2 ITL-20V900HQID Ci5-1135G7 16GBGB 512GB SSD INTEL IRIS XE GRAPHICS W11,0,0,UNIT
"","* LENOVO IDEAPAD 3 14"" Ci3 - 1215U 8GB 256GB SSD WIN 11 #",0,0,UNIT
"",* LENOVO IDEAPAD 3 14ALC6-82KT00HMID AMD RYZEN 7 5700U 2X4GB 612GB SSD WIIN 11,0,0,UNIT
"","* LENOVO IDEAPAD 3 14IGL05 INTEL N4020 4GB 256GB SSD 14"" NW",0,0,UNIT
"","* LENOVO IDEAPAD 3 14IML05 CI3-10110U 4GB 256GB SSD 14""",0,0,UNIT
"",* LENOVO IDEAPAD 3 14ITL6 - 82H70152ID CI7-1165G7 8GB 512GB SSD MX 450 2GB NW,0,0,UNIT
"",* LENOVO IDEAPAD 5 2 IN 1 14AKP10-83KT0064ID OLED AMD RYZEN AI 5 340 16GB LPDD5x 512GB SSD AMD RADEON 840M GRAPHICS WIN 11 HOME,0,0,UNIT
"",* LENOVO IDEAPAD FLEX 5 14U7-82R70027ID Ci3-1215U 8GB 512GB SSD WIN11,0,0,UNIT
"",* LENOVO IDEAPAD GAMING 3 AMD RYZEN 5 4600H 8GB 512GB SSD VGA GTX 1650 TI,0,0,UNIT
"",* LENOVO IDEAPAD IP1 -14IGL7 INTEL N4020 8GB 256GB SSD #,0,0,UNIT
"","* LENOVO IDEAPAD IP1-11IGL05-05ID INTEL N4020 4GB SSD 256GB 11,6"" NW",0,0,UNIT
"","* LENOVO IDEAPAD IP3 14IRH8 Ci7 13620H 16 512GB SSD WIN 11 14""",0,0,UNIT
"",* LENOVO IDEAPAD S145-14IWL-81MU00P1ID CI5-8265U VGA,0,0,UNIT
"",* LENOVO IdeaPad Slim 3 14IRU8  Intel Core i3-1315U 8GB 256GB SSD W11,0,0,UNIT
"",* LENOVO IdeaPad Slim 3 14IRU8  Intel Core i3-1315U 8GB 512GB SSD W11,0,0,UNIT
"",* LENOVO IDEAPAD SLIM 3 AMD RYZEN 5 7530U 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",* LENOVO IDEAPAD SLIM 3 CI5 12450H 16GB 512GB SSD WIN 11 ABYSS BLUE #,0,0,UNIT
"",* LENOVO IDEAPAD SLIM 3 INTEL N100 8GB 512GB SSD WIN 11,0,0,UNIT
"","* LENOVO IDEAPAD SLIM 3i 14IGL05 INTEL N4020 4GB SSD 256GB 14"" WIN10",0,0,UNIT
"",* LENOVO IDEPAD FLEX 5 14IAU7 CI3-1215U 8GB 512GB SSD,0,0,UNIT
"","* LENOVO IP D330 N4020 8GB eMMC 128GB 10.1""HD IPS TOUCH",0,0,UNIT
"","* LENOVO V14 AMD ATHLON 3020E 8GB 256GB SSD 14""",0,0,UNIT
"","* LENOVO V14 G2 AMD RYZEN 3 5300U 2X4GB 512GB SSD 14""",0,0,UNIT
"","* LENOVO V14 G2 AMD RYZEN 5 5500U 8GB 512GB SSD 14""",0,0,UNIT
"",* LENOVO V14 G3 Ci3 1215U 8 256GB SSD WIN11 #,0,0,UNIT
"",* LENOVO V14 G4 7120U 8 256GB SSD WIN11 #,0,0,UNIT
"",* LENOVO V14 G4 AMN - 82YT010YID AMD ATHLON SILVER 7120U 8GB LPDDR5 256GB WIN 11,0,0,UNIT
"",* LENOVO V14 G4 INTEL CORE i5 - 13420H 8GB DDR4 512GB SSD WIN 11,0,0,UNIT
"",* LENOVO YOGA SLIM 7 OLED 14IMH9 CORE ULTRA 5 125H 16GB 512GB SSD WIN 11 TOUCH #,0,0,UNIT
"",* LOGIC BOARD FOR G2010,1,1,PCS
"",* LOGIC BOARD IX 6770,1,1,PCS
"",* LYNKSYS E1700-AP (N300 Router),0,0,PCS
"",* MAIN PCB ASSY G1010,1,1,PCS
"",* MAINBOARD G2730,3,3,UNIT
"",* MAINTENAN BOX EPSON T04D1,0,0,PCS
"",* MAINTENANCE BOX L15150,1,1,PCS
"",* MAINTENANCE BOX MCG 04,0,0,PCS
"",* MAINTENANCE CATRIDGE MC-G02 F,1,1,PCS
"",* MAP KERTAS HIJAU,80,80,PACK
"",* MB AXIOO MYBOOK 14E,0,0,PCS
"",* MB FAST H81 NVME,0,0,PCS
"",* MB GIGABYTE H410MH V2 comet lake,0,0,PCS
"",* MB GIGABYTE INTEL B560M DS3H V2 REV 1.1,0,0,PCS
"",* MB GIGABYTE INTEL B860 DS3H DDR5,1,1,PCS
"",* MB GIGABYTE INTEL H410MH V2 REV 1.4,0,0,UNIT
"",* MB GIGABYTE INTEL H610M K DDR4,0,0,PCS
"",* MB MSI H410M PRO-VH,0,0,UNIT
"",* MB MSI H510M PRO,0,0,PCS
"",* MB MSI H610 BOMBER DDR 4,0,0,PCS
"",* MB MSI INTEL H510M - A PRO,0,0,PCS
"",* MB MSI INTEL PRO B760M-P DDR5,0,0,PCS
"",* MB MSI INTEL PRO H610M - E DDR4,0,0,PCS
"",* MB MSI INTEL PRO H610M - E DDR5,1,1,PCS
"",* MB MSI PRO H410M - B,0,0,PCS
"",* MB PRINTER CANON G1020,2,2,PCS
"",* MB PRINTER CANON G1730,4,4,PCS
"",* MB PRINTER CANON G2010 (QM5 3529 000 999),2,2,PCS
"",* MB PRINTER CANON G2020,1,1,PCS
"",* MB PRINTER G1010,2,2,PCS
"",* MB PRINTER G2770,0,0,PCS
"",* MB X9Z H61 / B75,1,1,PCS
"",* MEMORY MICRO SD SANDISK ULTRA 64GB (C10),3,3,PCS
"","* MESIN LAMINATING BLUE PRINT LITE HOT AND COLD, A4 & F4 125A",4,4,PCS
"",* MIC HOLLYLAND LARK M2,0,0,UNIT
"",* MICRO SD 128GB CL10 ULTRA SANDISK,3,3,PCS
"",* MICROPHONE WIRLESS TOA ZW-G810CU,0,0,PCS
"",* MIKA JILID  BENING TRANSPARANT,4,4,PCS
"",* MIKA JILID BIRU TUA,5,5,PCS
"",* MIKA JILID HIJAU TUA,5,5,PCS
"",* MIKA JILID KUNING,5,5,PCS
"",* MIKA JILID MERAH TUA,5,5,PCS
"",* MIKA JILID UNGU,1,1,PCS
"",* MIKROTIK RB750G R3 #,0,0,UNIT
"",* MMR KINGSTONE DDR4 4GB PC KVR26N19S6/4G PC2666,0,0,PCS
"",* MMR SODDIM SAMSUNG DDR4 4GB PC4 3200 (BL),0,0,UNIT
"",* MMR SODIMM TEAM ELITE DDR4 4GB/2666 (BL),0,0,UNIT
"","* MONITOR LED LENOVO 18,5 D19-10 VGA HDMI",0,0,UNIT
"",* MOUSE LOGITECH M90,16,16,PCS
"",* MOUSE ROBOT M102 BLACK,0,0,PCS
"",* MOUSE VOTRE / SANURPRO,22,22,PCS
"",* MOUSE WIRELESS JETE MS 103 / MS 203,12,12,PCS
"",* MOUSE WIRLESS M170 LOGITECH,12,12,PCS
"",* MOUSEPAD LOGITECH / MICROSOFT,908,908,PCS
"",* MOUSEPAD ROBOT,7,7,PCS
"",* MSI CLAW A1M CORE ULTRA 7 155H 16GB 512GB SSD WIN 11 #,0,0,UNIT
"",* NACHI LAKBAN HITAM 35 X 12M,20,20,PCS
"",* NUC 10i3FNH2 ( BAREbone),0,0,UNIT
"",* OBENG MTECH KIT 6032 32 IN 1,2,2,PCS
"",* PAKET PC ASUS BUILUP DG PENYUSUN SBB: PAKET PC CORE I3,0,0,SET
"",* PAKET PC LENOVO BUIL UP DG PENYUSUN SBB: PAKET PC,0,0,SET
"",* Paket PC Lenovo Built UP,0,0,SET
"","* PANEL LCD HD 11,6 IPS MYBOOK 11G",0,0,PCS
"",* PANEL UNIT G2020,0,0,PCS
"",* PAPER FEED ENCODER PCB,1,1,PCS
"",* PAPER KLIP NO 3,50,50,PCS
"",* PAPER KLIP NO 5,50,50,PCS
"",* PAPERLINE NK K1 (NOTA KECIL 1 PLY),140,140,PCS
"",* PASTA PROCESSOR  BOTOL,10,10,PCS
"",* PASTA PROCESSOR  SUNTIK,10,10,PCS
"","* PC ACER VERITION M CORE I7 (VM/0032) [GBB] VERTION M, CORE-I7 13700, 166GB DDR5, 1TB SSD, VGA 2GB, 21,5 INCS LCD WIN 11 HOME, LAN, WIFI+BLUETOOTH, DVDRW, 500W PSU",0,0,UNIT
"","* PC ASUS BUILUP S500MC CI3-10105 4GB 1TN WIN10 LED 19,5",0,0,UNIT
"","* PC ASUS D425MC R3220G017T AMD RYZEN 3 2200G 4GB DDR4 HDD 1TB VS207DF 19,5 INCS",0,0,UNIT
"",* PC ASUS S641MD-I38410000T CORE I3 W10 DESTOP BLACK,0,0,UNIT
"",* PC BUILUP ACER TC 1650 CI7 11700 2X4GB 1TB GT 730 2GB  LED ACER  21.5,0,0,UNIT
"","* PC BUILUP ASUS D340MC CI5-8400 8GB 1TB HDD LED 19,5",0,0,UNIT
"","* PC BUILUP ASUS S500TC INTEL G5905 4GB 1TB LED 19,5",0,0,UNIT
"",* PC BUILUP CI3 PC ASUS S500TC Ci3-10105 4GB 1TB HDD W11 LED 19 INCS,0,0,PAKET
"","* PC BUILUP LENOVO THINK CENTRE NEO 50T CORE I3 12100 4GB 256GB SSD LED 21,5 DVD RW",0,0,UNIT
"","* PC CI3 ASUS S300TA CI3 - 10100 4GB 1TB HDD LED 19,5 WIN 10",0,0,UNIT
"",* PC LENOVO THINK CENTRE M90N-1 NANO -11ADS07E00 CI3,0,0,UNIT
"",* PC SERVER ASUS TS100-E11/PI4 16GB x 2 1TB DVDRW Black,0,0,UNIT
"",* PC SERVER DELL Power Edge T40,0,0,UNIT
"",* PC SERVER DELL POWER EDGE T40 XEON E-2224G 16GB 1TB,0,0,UNIT
"",* PEDAL SUSTAIN KEYBOARD,1,1,UNIT
"",* PLASTIK LAMINATING BLUE PRINT F4,10,10,PCS
"",* PLUSTEK E-SCAN A350,0,0,UNIT
"",* PLUSTEK MOBILE OFFICE AD470,0,0,UNIT
"",* PLUSTEK MOBILE OFFICE S410,0,0,UNIT
"",* PLUSTEK PN30U,0,0,PCS
"",* PLUSTEK SMART OFFICE PS3150U,0,0,UNIT
"",* PLUSTEK SMART OFFICE PS3180U,0,0,UNIT
"",* POE SWITCH HIK DS - 3E0510P-E/M PL,0,0,PCS
"",* POWER BANK JETE 10.000,3,3,PCS
"",* POWER BANK VIVAN VPB-C10,0,0,PCS
"",* POWER SUPLAY G-1010/2010/3010,3,3,PCS
"",* POWER SUPLAY G3770,6,6,PCS
"",* PRINT HEAD BLACK G2020 / G1020 / BH 70,2,2,UNIT
"",* PRINT HEAD COLOR G2020 / G1020 / CH 70,0,0,UNIT
"",* PRINTER CANON G1010,13,13,UNIT
"",* PRINTER CANON G1020,0,0,UNIT
"",* PRINTER CANON G2010 PSC,20,20,UNIT
"",* PRINTER CANON G2020 PSC,0,0,UNIT
"",* PRINTER CANON G2730,0,0,UNIT
"",* PRINTER CANON G2770,2,2,UNIT
"",* PRINTER CANON G3010 Wifi PSC (BL),0,0,UNIT
"",* PRINTER CANON G3730,2,2,UNIT
"",* PRINTER CANON IX 6770,1,1,UNIT
"",* PRINTER CANON LASERJET LBP 6030,1,1,UNIT
"",* PRINTER EPSON L11050,0,0,UNIT
"",* PRINTER EPSON L121,8,8,UNIT
"",* PRINTER EPSON L1210,1,1,UNIT
"",* PRINTER EPSON L1250,0,0,UNIT
"",* PRINTER EPSON L1300,0,0,UNIT
"",* PRINTER EPSON L14150,0,0,UNIT
"",* PRINTER EPSON L1455,0,0,UNIT
"",* PRINTER EPSON L15150 A3 Wi-Fi (PSC ),0,0,UNIT
"",* PRINTER EPSON L1800,0,0,UNIT
"",* PRINTER EPSON L18050,0,0,UNIT
"",* PRINTER EPSON L3210,0,0,UNIT
"","* PRINTER EPSON L3211 PRINT, SCAN COPY",21,21,UNIT
"",* PRINTER EPSON L3250 WIFI PRINT SCAN COPY,0,0,UNIT
"",* PRINTER EPSON L3251 WIFI PSC TKDN,1,1,UNIT
"",* PRINTER EPSON L3550,0,0,UNIT
"","* PRINTER EPSON L4260 A4 WIFI (PRINT, SCAN, COPY)",1,1,UNIT
"",* PRINTER EPSON L5290,2,2,UNIT
"",* PRINTER EPSON L6260,0,0,UNIT
"",* PRINTER EPSON L6270,0,0,UNIT
"",* PRINTER EPSON L805,0,0,UNIT
"",* PRINTER EPSON L8050,0,0,UNIT
"",* PRINTER EPSON LQ 2190 DOT MATRIX,0,0,UNIT
"",* PRINTER EPSON LQ 310 DOT MATRIX HIGH SPEED,0,0,UNIT
"",* PRINTER EPSON LQ2190 Dot matrix,0,0,UNIT
"",* PRINTER EPSON LX 310,0,0,UNIT
"",* PRINTER EPSON M1100,0,0,UNIT
"",* PRINTER EPSON PLQ 30,0,0,UNIT
"",* PRINTER EPSON TMT 82X - 441 USB SERIAL,0,0,UNIT
"",* PRINTER EPSON TMU 220D - 776 USB MANUAL,0,0,UNIT
"",* PRINTER EPSON WORKFORCE WF 100,0,0,UNIT
"",* PRINTER HP 315 PSC INK TANK,0,0,UNIT
"",* PRINTER LABEL THERMAL STIKER BP-ECO80BT,2,2,Buah
"",* PRINTER THERMAL BP-ECO58D LISTRIK,0,0,PCS
"",* PROC AMD RYZEN 5 5600,0,0,PCS
"",* PROC I7 10700F COMET LAKE,0,0,PCS
"",* PROC INTEL CORE - I5 12400,0,0,PCS
"",* PROC INTEL CORE - I5 14400 RAPTOR LAKE,0,0,PCS
"",* PROC INTEL CORE - i7 14700K RAPTOR LAKE,0,0,PCS
"",* PROC INTEL CORE I3 - 10105 COMET LAKE,0,0,UNIT
